,x,,,,,,
997,9.3729501,,,,,,
998,11.46824817,,,,,,
999,8.369077412,,,,,,
1000,9.398299278,,,,,,
1001,8.132194167,,,,,,
1002,7.303978031,,,,,,
1003,11.23643177,,,,,,
1004,7.008992837,,,,,,
1005,7.280836738,,,,,,
1006,8.006470682,,,,,,
1007,12.93017805,,,,,,
1008,11.30209856,,,,,,
1009,9.191322174,,,,,,
1010,11.09493659,,,,,,
1011,11.62622541,,,,,,
1012,10.15085712,,,,,,
1013,6.259992754,,,,,,
1014,7.740692036,,,,,,
1015,10.50289707,,,,,,
1016,8.305989189,,,,,,
1017,9.492851429,,,,,,
1018,7.204955944,,,,,,
1019,11.87412934,,,,,,
1020,11.16582625,,,,,,
1021,10.84727751,,,,,,
1022,12.63660619,,,,,,
1023,10.7147782,,,,,,
1024,10.21673092,,,,,,
1025,8.593193878,,,,,,
1026,8.374800427,,,,,,
1027,11.01418377,,,,,,
1028,11.17541063,,,,,,
1029,12.48043687,,,,,,
1030,11.09490436,,,,,,
1031,8.675734677,,,,,,
1032,10.5933199,,,,,,
1033,10.00321406,,,,,,
1034,8.845505989,,,,,,
1035,6.319305662,,,,,,
1036,9.737878743,,,,,,
1037,8.029134669,,,,,,
1038,9.40655042,,,,,,
1039,12.31573502,,,,,,
1040,10.63206661,,,,,,
1041,9.152363326,,,,,,
1042,13.47164696,,,,,,
1043,14.50816034,,,,,,
1044,12.24716438,,,,,,
1045,10.08386691,,,,,,
1046,11.18552108,,,,,,
1047,11.86929281,,,,,,
1048,10.10380428,,,,,,
1049,11.40833316,,,,,,
1050,8.857328314,,,,,,
1051,8.907404797,,,,,,
1052,7.399084826,,,,,,
1053,4.351387481,,,,,,
1054,10.5452984,,,,,,
1055,7.147668763,,,,,,
1056,8.477794925,,,,,,
1057,10.15697052,,,,,,
1058,8.867517281,,,,,,
1059,10.41553924,,,,,,
1060,11.59512965,,,,,,
1061,9.37593061,,,,,,
1062,7.792200871,,,,,,
1063,7.322697549,,,,,,
1064,9.785990298,,,,,,
1065,10.53069067,,,,,,
1066,9.489823567,,,,,,
1067,10.25892937,,,,,,
1068,10.48379702,,,,,,
1069,8.522804166,,,,,,
1070,12.54158331,,,,,,
1071,8.935473057,,,,,,
1072,12.27401702,,,,,,
1073,7.921056119,,,,,,
1074,9.52926151,,,,,,
1075,11.51598968,,,,,,
1076,7.385725899,,,,,,
1077,8.461409392,,,,,,
1078,9.476647737,,,,,,
1079,14.07744001,,,,,,
1080,10.08495277,,,,,,
1081,6.211324724,,,,,,
1082,11.57077834,,,,,,
1083,9.565237593,,,,,,
1084,10.87311033,,,,,,
1085,9.408241253,,,,,,
1086,8.705949472,,,,,,
1087,11.50597369,,,,,,
1088,10.61653134,,,,,,
1089,10.69286016,,,,,,
1090,7.713174331,,,,,,
1091,7.012541308,,,,,,
1092,9.950828915,,,,,,
1093,9.016131518,,,,,,
1094,16.34312407,,,,,,
1095,9.453840677,,,,,,
1096,9.724266701,,,,,,
1097,9.846644755,,,,,,
1098,8.745500467,,,,,,
1099,10.32563167,,,,,,
1100,15.26199163,,,,,,
1101,13.08210133,,,,,,
1102,9.821461948,,,,,,
1103,9.215101796,,,,,,
1104,10.09654232,,,,,,
1105,11.02200671,,,,,,
1106,11.07391154,,,,,,
1107,9.519349959,,,,,,
1108,9.505290505,,,,,,
1109,9.135393093,,,,,,
1110,11.69546849,,,,,,
1111,8.247211245,,,,,,
1112,9.600892441,,,,,,
1113,11.01155252,,,,,,
1114,8.408096536,,,,,,
1115,10.39124458,,,,,,
1116,11.26839067,,,,,,
1117,9.634585874,,,,,,
1118,9.287394698,,,,,,
1119,14.06133985,,,,,,
1120,9.007425467,,,,,,
1121,6.867518105,,,,,,
1122,10.09380722,,,,,,
1123,6.626364468,,,,,,
1124,7.753539227,,,,,,
1125,13.86904471,,,,,,
1126,12.21156405,,,,,,
1127,5.715317349,,,,,,
1128,8.53483359,,,,,,
1129,5.295924562,,,,,,
1130,8.542229812,,,,,,
1131,8.383133141,,,,,,
1132,9.06759644,,,,,,
1133,4.855643683,,,,,,
1134,5.725997683,,,,,,
1135,5.84048211,,,,,,
1136,11.37777879,,,,,,
1137,6.888420752,,,,,,
1138,9.626889654,,,,,,
1139,9.864902077,,,,,,
1140,8.893161994,,,,,,
1141,10.01163333,,,,,,
1142,12.58475492,,,,,,
1143,6.330899216,,,,,,
1144,6.807021742,,,,,,
1145,8.147956557,,,,,,
1146,10.96862677,,,,,,
1147,13.45597796,,,,,,
1148,5.434582134,,,,,,
1149,11.60072755,,,,,,
1150,10.35448854,,,,,,
1151,10.46035328,,,,,,
1152,7.64030485,,,,,,
1153,10.29817985,,,,,,
1154,10.35403391,,,,,,
1155,10.31511081,,,,,,
1156,11.26537381,,,,,,
1157,9.827005299,,,,,,
1158,8.646256437,,,,,,
1159,7.835124076,,,,,,
1160,10.76767218,,,,,,
1161,8.807978847,,,,,,
1162,13.17174757,,,,,,
1163,10.47412007,,,,,,
1164,6.678473511,,,,,,
1165,4.557090645,,,,,,
1166,8.54777076,,,,,,
1167,4.886252423,,,,,,
1168,7.215136984,,,,,,
1169,4.975587406,,,,,,
1170,8.103651726,,,,,,
1171,10.78445661,,,,,,
1172,12.47780863,,,,,,
1173,10.17333706,,,,,,
1174,8.948591118,,,,,,
1175,7.605696284,,,,,,
1176,10.84500629,,,,,,
1177,8.617707985,,,,,,
1178,10.51434141,,,,,,
1179,7.571001634,,,,,,
1180,5.829793193,,,,,,
1181,9.922536762,,,,,,
1182,9.279096894,,,,,,
1183,11.52911231,,,,,,
1184,6.867769246,,,,,,
1185,7.000492178,,,,,,
1186,8.232106125,,,,,,
1187,6.817971243,,,,,,
1188,10.31669745,,,,,,
1189,8.327532697,,,,,,
1190,11.30221544,,,,,,
1191,13.75496816,,,,,,
1192,11.67063663,,,,,,
1193,16.02671577,,,,,,
1194,10.54455961,,,,,,
1195,7.654404426,,,,,,
1196,7.563004381,,,,,,
1197,10.37083817,,,,,,
1198,9.415324391,,,,,,
1199,10.28828821,,,,,,
1200,8.419175167,,,,,,
1201,5.269720486,,,,,,
1202,7.470059606,,,,,,
1203,14.78547448,,,,,,
1204,12.35670814,,,,,,
1205,6.248594567,,,,,,
1206,7.79543882,,,,,,
1207,12.64245715,,,,,,
1208,6.336603765,,,,,,
1209,8.09529922,,,,,,
1210,4.082118067,,,,,,
1211,11.44497075,,,,,,
1212,8.89859501,,,,,,
1213,11.84521927,,,,,,
1214,8.681769107,,,,,,
1215,10.25741794,,,,,,
1216,10.75884757,,,,,,
1217,11.24658769,,,,,,
1218,5.134708886,,,,,,
1219,6.737637524,,,,,,
1220,6.617422231,,,,,,
1221,8.918868595,,,,,,
1222,8.933002684,,,,,,
1223,9.987163661,,,,,,
1224,9.61046065,,,,,,
1225,7.825801054,,,,,,
1226,8.848648102,,,,,,
1227,11.08106689,,,,,,
1228,9.554262404,,,,,,
1229,5.759471106,,,,,,
1230,11.47378965,,,,,,
1231,10.73306287,,,,,,
1232,8.335994891,,,,,,
1233,8.795322525,,,,,,
1234,7.669321694,,,,,,
1235,9.575465329,,,,,,
1236,9.678756434,,,,,,
1237,6.558554664,,,,,,
1238,9.968795719,,,,,,
1239,11.55073477,,,,,,
1240,7.282864561,,,,,,
1241,8.430228309,,,,,,
1242,10.15921122,,,,,,
1243,11.93705164,,,,,,
1244,9.739495976,,,,,,
1245,10.36375677,,,,,,
1246,9.377151222,,,,,,
1247,8.445601242,,,,,,
1248,8.655440349,,,,,,
1249,9.594687744,,,,,,
1250,10.44504485,,,,,,
1251,11.97984041,,,,,,
1252,8.16776233,,,,,,
1253,9.700603143,,,,,,
1254,6.94167508,,,,,,
1255,8.487035595,,,,,,
1256,13.01993894,,,,,,
1257,9.195686135,,,,,,
1258,9.842891624,,,,,,
1259,10.55179685,,,,,,
1260,9.288901494,,,,,,
1261,10.59405945,,,,,,
1262,9.186199116,,,,,,
1263,10.07635813,,,,,,
1264,10.28106724,,,,,,
1265,11.57567893,,,,,,
1266,5.25680812,,,,,,
1267,8.778989518,,,,,,
1268,9.186680614,,,,,,
1269,6.236430352,,,,,,
1270,5.90662605,,,,,,
1271,9.202795193,,,,,,
1272,10.0642729,,,,,,
1273,6.746501872,,,,,,
1274,11.20379639,,,,,,
1275,11.22817619,,,,,,
1276,10.03477029,,,,,,
1277,11.42405886,,,,,,
1278,9.8909874,,,,,,
1279,9.808445213,,,,,,
1280,8.632216771,,,,,,
1281,9.022670089,,,,,,
1282,11.50437796,,,,,,
1283,9.285488818,,,,,,
1284,8.322563963,,,,,,
1285,10.3582477,,,,,,
1286,11.72595864,,,,,,
1287,10.10868197,,,,,,
1288,9.05383629,,,,,,
1289,11.27180941,,,,,,
1290,8.870212086,,,,,,
1291,10.11841076,,,,,,
1292,8.705344781,,,,,,
1293,9.609848731,,,,,,
1294,5.971544879,,,,,,
1295,6.005483443,,,,,,
1296,9.896053565,,,,,,
1297,15.84805079,,,,,,
1298,8.878507263,,,,,,
1299,5.753688146,,,,,,
1300,10.19455704,,,,,,
1301,7.17369569,,,,,,
1302,8.18083781,,,,,,
1303,9.510543889,,,,,,
1304,10.09876494,,,,,,
1305,9.829664953,,,,,,
1306,12.08070129,,,,,,
1307,7.911671415,,,,,,
1308,9.837559766,,,,,,
1309,9.744164595,,,,,,
1310,7.458610559,,,,,,
1311,9.254247878,,,,,,
1312,9.40701146,,,,,,
1313,6.957376535,,,,,,
1314,11.44807257,,,,,,
1315,7.94341147,,,,,,
1316,5.630016206,,,,,,
1317,10.90915088,,,,,,
1318,8.466641563,,,,,,
1319,7.263801229,,,,,,
1320,7.706889955,,,,,,
1321,7.337755172,,,,,,
1322,9.624702094,,,,,,
1323,11.37850483,,,,,,
1324,4.717588895,,,,,,
1325,7.475477885,,,,,,
1326,12.20887747,,,,,,
1327,7.445525261,,,,,,
1328,8.04214988,,,,,,
1329,5.751593532,,,,,,
1330,12.65037597,,,,,,
1331,10.97738588,,,,,,
1332,11.81489725,,,,,,
1333,9.796493128,,,,,,
1334,8.98910664,,,,,,
1335,6.086032425,,,,,,
1336,7.688225219,,,,,,
1337,8.923278269,,,,,,
1338,6.755357447,,,,,,
1339,7.991190541,,,,,,
1340,7.285856068,,,,,,
1341,10.92692743,,,,,,
1342,10.27732311,,,,,,
1343,8.67039547,,,,,,
1344,11.07601533,,,,,,
1345,10.36521598,,,,,,
1346,12.7085668,,,,,,
1347,8.324519851,,,,,,
1348,9.592482018,,,,,,
1349,10.99734689,,,,,,
1350,9.543097975,,,,,,
1351,9.980670592,,,,,,
1352,6.110899759,,,,,,
1353,3.948946302,,,,,,
1354,9.889397718,,,,,,
1355,10.44566991,,,,,,
1356,10.64942898,,,,,,
1357,10.87001903,,,,,,
1358,9.197831661,,,,,,
1359,10.90814241,,,,,,
1360,11.3141082,,,,,,
1361,13.35171383,,,,,,
1362,10.1513928,,,,,,
1363,8.731457648,,,,,,
1364,7.448678831,,,,,,
1365,9.816807678,,,,,,
1366,9.827440025,,,,,,
1367,8.11506938,,,,,,
1368,11.58630394,,,,,,
1369,11.22101714,,,,,,
1370,9.000773713,,,,,,
1371,11.61850818,,,,,,
1372,8.293464451,,,,,,
1373,7.247962482,,,,,,
1374,9.708049182,,,,,,
1375,8.134502993,,,,,,
1376,6.878070495,,,,,,
1377,9.585753203,,,,,,
1378,7.701795123,,,,,,
1379,12.05974997,,,,,,
1380,10.95201863,,,,,,
1381,9.863833722,,,,,,
1382,12.3504205,,,,,,
1383,8.554149816,,,,,,
1384,9.986921391,,,,,,
1385,12.13973614,,,,,,
1386,10.94213015,,,,,,
1387,9.06104597,,,,,,
1388,10.332594,,,,,,
1389,11.2740711,,,,,,
1390,6.991540187,,,,,,
1391,11.05641829,,,,,,
1392,10.08904085,,,,,,
1393,11.28794974,,,,,,
1394,12.41539833,,,,,,
1395,8.034177842,,,,,,
1396,9.104373679,,,,,,
1397,8.820329054,,,,,,
1398,14.04863954,,,,,,
1399,12.95181379,,,,,,
1400,8.254684091,,,,,,
1401,10.5169574,,,,,,
1402,8.350519368,,,,,,
1403,7.122601142,,,,,,
1404,11.2189204,,,,,,
1405,9.75741575,,,,,,
1406,11.3132448,,,,,,
1407,10.44997252,,,,,,
1408,11.73355987,,,,,,
1409,10.05333982,,,,,,
1410,10.4854709,,,,,,
1411,12.33090274,,,,,,
1412,13.4947557,,,,,,
1413,6.198450557,,,,,,
1414,6.592663035,,,,,,
1415,9.285677781,,,,,,
1416,10.12529473,,,,,,
1417,8.581019272,,,,,,
1418,5.766346701,,,,,,
1419,10.53584867,,,,,,
1420,6.951224864,,,,,,
1421,8.084593096,,,,,,
1422,10.90115513,,,,,,
1423,6.58503325,,,,,,
1424,10.29672982,,,,,,
1425,7.415560179,,,,,,
1426,11.20685099,,,,,,
1427,11.57648518,,,,,,
1428,9.556499239,,,,,,
1429,8.933152521,,,,,,
1430,9.084364906,,,,,,
1431,9.128890718,,,,,,
1432,10.13560648,,,,,,
1433,13.10375693,,,,,,
1434,8.576594826,,,,,,
1435,10.91626922,,,,,,
1436,9.972968079,,,,,,
1437,11.95130849,,,,,,
1438,8.253572043,,,,,,
1439,10.69650607,,,,,,
1440,5.544764656,,,,,,
1441,10.75981617,,,,,,
1442,11.41192853,,,,,,
1443,7.930377895,,,,,,
1444,6.167186326,,,,,,
1445,8.747694685,,,,,,
1446,13.19565933,,,,,,
1447,11.97241848,,,,,,
1448,13.25116654,,,,,,
1449,10.87800759,,,,,,
1450,6.060303758,,,,,,
1451,10.54250236,,,,,,
1452,6.095960657,,,,,,
1453,9.817470948,,,,,,
1454,9.456440153,,,,,,
1455,6.274716842,,,,,,
1456,9.930850742,,,,,,
1457,5.80994744,,,,,,
1458,5.176012035,,,,,,
1459,11.88707711,,,,,,
1460,10.98755649,,,,,,
1461,9.511982179,,,,,,
1462,12.53034469,,,,,,
1463,7.270292056,,,,,,
1464,9.680885805,,,,,,
1465,13.50719886,,,,,,
1466,4.796328324,,,,,,
1467,9.561854039,,,,,,
1468,9.142893563,,,,,,
1469,9.035709546,,,,,,
1470,13.83209381,,,,,,
1471,7.699516807,,,,,,
1472,8.79461155,,,,,,
1473,7.407649197,,,,,,
1474,10.60237639,,,,,,
1475,8.758673991,,,,,,
1476,11.10939059,,,,,,
1477,11.78463126,,,,,,
1478,7.245369922,,,,,,
1479,8.797781493,,,,,,
1480,9.476631756,,,,,,
1481,8.736394235,,,,,,
1482,11.47510551,,,,,,
1483,13.90571631,,,,,,
1484,11.62204608,,,,,,
1485,10.68714644,,,,,,
1486,9.222866974,,,,,,
1487,9.133010384,,,,,,
1488,9.561142971,,,,,,
1489,10.53774734,,,,,,
1490,8.661473029,,,,,,
1491,9.235847971,,,,,,
1492,5.668998866,,,,,,
1493,8.485794535,,,,,,
1494,9.220377086,,,,,,
1495,9.507727246,,,,,,
1496,9.751714404,,,,,,
1497,11.03952638,,,,,,
1498,9.096251909,,,,,,
1499,10.98684162,,,,,,
1500,12.18919991,,,,,,
1501,14.55520423,,,,,,
1502,12.36457992,,,,,,
1503,10.40500558,,,,,,
1504,13.74938061,,,,,,
1505,10.26422576,,,,,,
1506,11.12692816,,,,,,
1507,6.718637658,,,,,,
1508,7.646190459,,,,,,
1509,8.010568268,,,,,,
1510,11.22275653,,,,,,
1511,6.705006123,,,,,,
1512,9.952540556,,,,,,
1513,12.21636488,,,,,,
1514,7.515997584,,,,,,
1515,8.818634135,,,,,,
1516,9.77767731,,,,,,
1517,10.73153203,,,,,,
1518,13.383415,,,,,,
1519,9.788081583,,,,,,
1520,8.52182885,,,,,,
1521,7.420866474,,,,,,
1522,12.24899581,,,,,,
1523,11.27340278,,,,,,
1524,10.49712469,,,,,,
1525,11.43987336,,,,,,
1526,9.648927073,,,,,,
1527,10.00610803,,,,,,
1528,12.36941959,,,,,,
1529,8.981361662,,,,,,
1530,6.256335103,,,,,,
1531,8.418183365,,,,,,
1532,10.93892818,,,,,,
1533,10.24725909,,,,,,
1534,9.175393263,,,,,,
1535,9.646621958,,,,,,
1536,10.38875683,,,,,,
1537,8.726081353,,,,,,
1538,10.46319536,,,,,,
1539,8.06288219,,,,,,
1540,6.322861844,,,,,,
1541,8.991313833,,,,,,
1542,8.138760301,,,,,,
1543,9.484798135,,,,,,
1544,10.84244463,,,,,,
1545,8.744823007,,,,,,
1546,11.4582738,,,,,,
1547,10.74001928,,,,,,
1548,7.467890564,,,,,,
1549,7.931145418,,,,,,
1550,6.637643196,,,,,,
1551,6.337551968,,,,,,
1552,8.847443591,,,,,,
1553,9.382914838,,,,,,
1554,8.57426041,,,,,,
1555,8.831974025,,,,,,
1556,11.13595907,,,,,,
1557,11.12670791,,,,,,
1558,12.53355788,,,,,,
1559,7.573088406,,,,,,
1560,8.28855336,,,,,,
1561,9.77083373,,,,,,
1562,7.676388316,,,,,,
1563,9.068062282,,,,,,
1564,14.97439275,,,,,,
1565,5.054170149,,,,,,
1566,9.145096888,,,,,,
1567,7.395394382,,,,,,
1568,6.777004426,,,,,,
1569,9.720577066,,,,,,
1570,8.668361031,,,,,,
1571,10.66245243,,,,,,
1572,11.45510377,,,,,,
1573,13.00176181,,,,,,
1574,6.114732713,,,,,,
1575,14.11670822,,,,,,
1576,10.0672123,,,,,,
1577,11.88133875,,,,,,
1578,8.006988964,,,,,,
1579,8.737668894,,,,,,
1580,10.72674492,,,,,,
1581,7.021465733,,,,,,
1582,8.120315579,,,,,,
1583,11.70360792,,,,,,
1584,10.11899614,,,,,,
1585,9.06791979,,,,,,
1586,9.597424763,,,,,,
1587,9.908246328,,,,,,
1588,6.553491439,,,,,,
1589,7.773899931,,,,,,
1590,8.303540361,,,,,,
1591,6.676649586,,,,,,
1592,8.958327371,,,,,,
1593,7.670940973,,,,,,
1594,9.0674977,,,,,,
1595,10.60842549,,,,,,
1596,11.79515583,,,,,,
1597,8.573494572,,,,,,
1598,11.17652161,,,,,,
1599,9.204304903,,,,,,
1600,6.931339497,,,,,,
1601,12.81955488,,,,,,
1602,9.62344148,,,,,,
1603,10.7064891,,,,,,
1604,4.63992535,,,,,,
1605,10.84870146,,,,,,
1606,4.128728684,,,,,,
1607,10.58085576,,,,,,
1608,7.813979022,,,,,,
1609,11.4783133,,,,,,
1610,8.744622296,,,,,,
1611,7.110392708,,,,,,
1612,10.17490521,,,,,,
1613,9.889689481,,,,,,
1614,12.02961409,,,,,,
1615,13.93144231,,,,,,
1616,12.91854151,,,,,,
1617,9.548761904,,,,,,
1618,5.493358019,,,,,,
1619,15.59707286,,,,,,
1620,11.82546486,,,,,,
1621,9.782966726,,,,,,
1622,9.937780634,,,,,,
1623,9.103625416,,,,,,
1624,10.2488646,,,,,,
1625,11.03426863,,,,,,
1626,12.76150097,,,,,,
1627,11.60823411,,,,,,
1628,11.69149058,,,,,,
1629,7.914829049,,,,,,
1630,11.15243496,,,,,,
1631,9.280697602,,,,,,
1632,6.938450662,,,,,,
1633,9.834890782,,,,,,
1634,9.205738612,,,,,,
1635,9.986564685,,,,,,
1636,10.5373865,,,,,,
1637,12.11385252,,,,,,
1638,7.171293129,,,,,,
1639,8.728696633,,,,,,
1640,9.535944556,,,,,,
1641,7.264109616,,,,,,
1642,9.090023485,,,,,,
1643,10.84719915,,,,,,
1644,6.192976104,,,,,,
1645,14.34808715,,,,,,
1646,10.11490726,,,,,,
1647,11.82921931,,,,,,
1648,10.40601348,,,,,,
1649,10.03186334,,,,,,
1650,10.30495025,,,,,,
1651,14.32975305,,,,,,
1652,9.266871433,,,,,,
1653,9.9824496,,,,,,
1654,9.623283332,,,,,,
1655,7.118006313,,,,,,
1656,9.9334808,,,,,,
1657,9.478420637,,,,,,
1658,9.528716607,,,,,,
1659,8.666017267,,,,,,
1660,12.03614275,,,,,,
1661,9.481165555,,,,,,
1662,7.40544867,,,,,,
1663,9.901980461,,,,,,
1664,11.82823175,,,,,,
1665,9.459248465,,,,,,
1666,9.876946267,,,,,,
1667,12.63536903,,,,,,
1668,7.690271215,,,,,,
1669,6.212922816,,,,,,
1670,9.754171419,,,,,,
1671,11.87615786,,,,,,
1672,8.335019625,,,,,,
1673,11.02526937,,,,,,
1674,9.251425141,,,,,,
1675,9.665962469,,,,,,
1676,10.8424548,,,,,,
1677,11.36844071,,,,,,
1678,14.01808878,,,,,,
1679,8.784759873,,,,,,
1680,8.560250977,,,,,,
1681,9.626252128,,,,,,
1682,11.27383088,,,,,,
1683,12.69872376,,,,,,
1684,10.95959637,,,,,,
1685,10.15962141,,,,,,
1686,10.96454296,,,,,,
1687,10.42131988,,,,,,
1688,10.88692476,,,,,,
1689,8.240425632,,,,,,
1690,7.676489037,,,,,,
1691,13.66925397,,,,,,
1692,6.377803428,,,,,,
1693,11.0161796,,,,,,
1694,11.34406015,,,,,,
1695,6.187229891,,,,,,
1696,4.182672631,,,,,,
1697,14.53511044,,,,,,
1698,10.39222605,,,,,,
1699,8.166255336,,,,,,
1700,9.564042784,,,,,,
1701,11.36788462,,,,,,
1702,8.083469963,,,,,,
1703,9.525807079,,,,,,
1704,8.556065927,,,,,,
1705,5.815115316,,,,,,
1706,11.39664678,,,,,,
1707,9.966579399,,,,,,
1708,9.522927452,,,,,,
1709,11.71569436,,,,,,
1710,8.635581541,,,,,,
1711,4.94195831,,,,,,
1712,8.7496515,,,,,,
1713,10.13405733,,,,,,
1714,14.0966661,,,,,,
1715,12.17544421,,,,,,
1716,6.703017257,,,,,,
1717,6.650744151,,,,,,
1718,12.10284409,,,,,,
1719,11.09371621,,,,,,
1720,12.7481782,,,,,,
1721,10.89734102,,,,,,
1722,7.006406133,,,,,,
1723,8.253055385,,,,,,
1724,7.782547069,,,,,,
1725,8.689405349,,,,,,
1726,9.167047064,,,,,,
1727,11.74944846,,,,,,
1728,9.805290421,,,,,,
1729,10.00609151,,,,,,
1730,11.43840915,,,,,,
1731,10.55494802,,,,,,
1732,10.2220456,,,,,,
1733,10.32704565,,,,,,
1734,8.518333686,,,,,,
1735,10.24095825,,,,,,
1736,8.990561139,,,,,,
1737,9.786358024,,,,,,
1738,7.67104004,,,,,,
1739,10.20306562,,,,,,
1740,8.703001446,,,,,,
1741,11.37873115,,,,,,
1742,9.305749711,,,,,,
1743,11.15169707,,,,,,
1744,9.585721153,,,,,,
1745,6.441089647,,,,,,
1746,7.708225708,,,,,,
1747,9.402434287,,,,,,
1748,8.451047327,,,,,,
1749,10.22299062,,,,,,
1750,10.52892197,,,,,,
1751,5.000217114,,,,,,
1752,12.71121896,,,,,,
1753,8.911903063,,,,,,
1754,10.94406389,,,,,,
1755,11.47024683,,,,,,
1756,8.161474014,,,,,,
1757,8.243686148,,,,,,
1758,6.858034541,,,,,,
1759,11.78129084,,,,,,
1760,8.078937648,,,,,,
1761,6.019216788,,,,,,
1762,12.06287605,,,,,,
1763,12.21104918,,,,,,
1764,7.125776643,,,,,,
1765,5.892919826,,,,,,
1766,7.574037001,,,,,,
1767,11.77287209,,,,,,
1768,11.11370084,,,,,,
1769,9.701448304,,,,,,
1770,8.578676026,,,,,,
1771,11.29772891,,,,,,
1772,8.317554009,,,,,,
1773,7.333071172,,,,,,
1774,12.27917958,,,,,,
1775,11.52624682,,,,,,
1776,9.533192084,,,,,,
1777,8.375515334,,,,,,
1778,10.32216751,,,,,,
1779,7.863702639,,,,,,
1780,5.938931513,,,,,,
1781,10.25131653,,,,,,
1782,9.600206737,,,,,,
1783,11.55275791,,,,,,
1784,10.76729198,,,,,,
1785,14.92300136,,,,,,
1786,7.52179343,,,,,,
1787,9.793662894,,,,,,
1788,9.422220138,,,,,,
1789,5.11109993,,,,,,
1790,10.35755211,,,,,,
1791,10.16672782,,,,,,
1792,9.278201313,,,,,,
1793,12.21075538,,,,,,
1794,10.96626981,,,,,,
1795,8.501622326,,,,,,
1796,8.528718289,,,,,,
1797,8.116664771,,,,,,
1798,9.112829711,,,,,,
1799,11.46874621,,,,,,
1800,11.00393147,,,,,,
1801,9.622969972,,,,,,
1802,5.139865712,,,,,,
1803,10.72671979,,,,,,
1804,4.054816739,,,,,,
1805,6.618728627,,,,,,
1806,6.389553779,,,,,,
1807,11.65818924,,,,,,
1808,9.556900461,,,,,,
1809,12.70214922,,,,,,
1810,4.779337503,,,,,,
1811,10.4906815,,,,,,
1812,11.24834482,,,,,,
1813,5.194342058,,,,,,
1814,7.484422972,,,,,,
1815,8.704676684,,,,,,
1816,8.152808378,,,,,,
1817,9.495520617,,,,,,
1818,6.521208806,,,,,,
1819,10.24696784,,,,,,
1820,9.188505943,,,,,,
1821,9.417310378,,,,,,
1822,8.534594744,,,,,,
1823,7.870144246,,,,,,
1824,11.76100713,,,,,,
1825,10.82397707,,,,,,
1826,6.290221396,,,,,,
1827,9.963438946,,,,,,
1828,11.05915835,,,,,,
1829,12.7228282,,,,,,
1830,8.716660638,,,,,,
1831,8.482828475,,,,,,
1832,10.39315403,,,,,,
1833,6.652024496,,,,,,
1834,8.399926452,,,,,,
1835,9.178843915,,,,,,
1836,6.578787,,,,,,
1837,7.695069884,,,,,,
1838,6.971637602,,,,,,
1839,6.946820377,,,,,,
1840,9.970388907,,,,,,
1841,7.682508405,,,,,,
1842,10.09052043,,,,,,
1843,4.579998686,,,,,,
1844,6.993893307,,,,,,
1845,11.5450955,,,,,,
1846,7.407585092,,,,,,
1847,7.115124634,,,,,,
1848,13.56475916,,,,,,
1849,8.100953769,,,,,,
1850,3.600183642,,,,,,
1851,9.698406316,,,,,,
1852,7.558542359,,,,,,
1853,8.234974072,,,,,,
1854,9.558723143,,,,,,
1855,8.208228326,,,,,,
1856,10.32768431,,,,,,
1857,10.97128164,,,,,,
1858,9.905149401,,,,,,
1859,9.725539838,,,,,,
1860,10.09766024,,,,,,
1861,5.863949206,,,,,,
1862,9.796306736,,,,,,
1863,7.933684233,,,,,,
1864,8.515107441,,,,,,
1865,8.886767293,,,,,,
1866,11.30715102,,,,,,
1867,9.338753501,,,,,,
1868,6.780536752,,,,,,
1869,8.517710572,,,,,,
1870,11.84734162,,,,,,
1871,9.159095885,,,,,,
1872,8.039529998,,,,,,
1873,7.718840333,,,,,,
1874,12.4647958,,,,,,
1875,5.587431696,,,,,,
1876,9.790577995,,,,,,
1877,7.042897328,,,,,,
1878,8.888496325,,,,,,
1879,10.61886142,,,,,,
1880,13.08479304,,,,,,
1881,11.98077939,,,,,,
1882,9.048274795,,,,,,
1883,10.90578709,,,,,,
1884,12.0890155,,,,,,
1885,9.326262317,,,,,,
1886,9.51004088,,,,,,
1887,10.14926665,,,,,,
1888,9.059669407,,,,,,
1889,9.730970331,,,,,,
1890,5.247471794,,,,,,
1891,9.519659588,,,,,,
1892,6.859574015,,,,,,
1893,9.552476499,,,,,,
1894,11.01524146,,,,,,
1895,9.834756995,,,,,,
1896,11.4129808,,,,,,
1897,8.267537882,,,,,,
1898,12.42576979,,,,,,
1899,6.894818662,,,,,,
1900,9.652067975,,,,,,
1901,5.330239123,,,,,,
1902,5.639670485,,,,,,
1903,11.94566637,,,,,,
1904,10.86398308,,,,,,
1905,15.05402243,,,,,,
1906,10.46431244,,,,,,
1907,13.64704788,,,,,,
1908,11.4834896,,,,,,
1909,8.50746285,,,,,,
1910,7.969557763,,,,,,
1911,8.855359885,,,,,,
1912,6.191812658,,,,,,
1913,9.10833943,,,,,,
1914,11.69746201,,,,,,
1915,11.17616744,,,,,,
1916,7.764639358,,,,,,
1917,9.114207117,,,,,,
1918,9.649218139,,,,,,
1919,6.122430163,,,,,,
1920,9.832930662,,,,,,
1921,8.276709087,,,,,,
1922,12.19964073,,,,,,
1923,8.518911736,,,,,,
1924,13.02315949,,,,,,
1925,6.018634261,,,,,,
1926,7.313866751,,,,,,
1927,8.646627081,,,,,,
1928,5.41003382,,,,,,
1929,9.491321721,,,,,,
